,Airline,Airline ID,Source Airport,Destination Airport,Codeshare,Stops,Equipment,source_airport_idx,dest_airport_idx
22343,DY,3737,BLL,OSL,,0,733 73H,1522,69
22344,DY,3737,BOJ,CPH,,0,73H,2086,673
22345,DY,3737,BOJ,HEL,,0,73H,2086,456
22346,DY,3737,BOJ,OSL,,0,73H,2086,69
22347,DY,3737,BOO,OSL,,0,73H,2087,69
22348,DY,3737,BTS,OSL,,0,73H 733,2025,69
22349,DY,3737,BUD,ARN,,0,73H,439,58
22350,DY,3737,BUD,CPH,,0,73H,439,673
22351,DY,3737,BUD,HEL,,0,73H,439,456
22352,DY,3737,BUD,LGW,,0,73H,439,134
22353,DY,3737,BUD,OSL,,0,733,439,69
22354,DY,3737,CGN,AGP,,0,73H,223,428
22355,DY,3737,CGN,ALC,,0,73H,223,1354
22356,DY,3737,CGN,LPA,,0,73H,223,53
22357,DY,3737,CGN,OSL,,0,73H,223,69
22358,DY,3737,CGN,TFS,,0,73H,223,55
22359,DY,3737,CHQ,ARN,,0,73H,1070,58
22360,DY,3737,CHQ,BGO,,0,73H,1070,433
22361,DY,3737,CHQ,CPH,,0,73H,1070,673
22362,DY,3737,CHQ,HEL,,0,73H,1070,456
22363,DY,3737,CHQ,OSL,,0,733,1070,69
22364,DY,3737,CPH,AAL,,0,73H AT7,673,1754
22365,DY,3737,CPH,AGP,,0,73H,673,428
22366,DY,3737,CPH,ALC,,0,73H,673,1354
22367,DY,3737,CPH,AMS,,0,73H,673,219
22368,DY,3737,CPH,ARN,,0,73H,673,58
22369,DY,3737,CPH,ATH,,0,73H,673,431
22370,DY,3737,CPH,BCN,,0,73H,673,129
22371,DY,3737,CPH,BGO,,0,73H,673,433
22372,DY,3737,CPH,BOJ,,0,73H,673,2086
22373,DY,3737,CPH,BUD,,0,73H,673,439
22374,DY,3737,CPH,CHQ,,0,73H,673,1070
22375,DY,3737,CPH,CTA,,0,73H,673,444
22376,DY,3737,CPH,DUB,,0,73H,673,448
22377,DY,3737,CPH,EDI,,0,73H,673,449
22378,DY,3737,CPH,FAO,,0,73H,673,450
22379,DY,3737,CPH,FCO,,0,73H,673,451
22380,DY,3737,CPH,FLL,Y,0,788,673,198
22381,DY,3737,CPH,HEL,,0,73H,673,456
22382,DY,3737,CPH,JFK,Y,0,788,673,369
22383,DY,3737,CPH,KRK,,0,73H,673,463
22384,DY,3737,CPH,KRP,,0,AT7,673,2091
22385,DY,3737,CPH,LAX,Y,0,788,673,337
22386,DY,3737,CPH,LGW,,0,73H,673,134
22387,DY,3737,CPH,LIS,,0,73H,673,469
22388,DY,3737,CPH,LPA,,0,73H,673,53
22389,DY,3737,CPH,MAD,,0,73H,673,470
22390,DY,3737,CPH,MLA,,0,73H,673,1367
22391,DY,3737,CPH,NCE,,0,73H,673,473
22392,DY,3737,CPH,ORY,,0,73H,673,1125
22393,DY,3737,CPH,OSL,,0,73H 733,673,69
22394,DY,3737,CPH,PMI,,0,73H,673,230
22395,DY,3737,CPH,PRG,,0,73H,673,478
22396,DY,3737,CPH,PSA,,0,73H,673,479
22397,DY,3737,CPH,RAK,,0,73H,673,481
22398,DY,3737,CPH,RIX,,0,73H,673,694
22399,DY,3737,CPH,SPU,,0,73H,673,487
22400,DY,3737,CPH,SXF,,0,73H,673,671
22401,DY,3737,CPH,TLV,,0,73H,673,339
22402,DY,3737,CPH,TRD,,0,73H,673,1389
22403,DY,3737,CPH,VCE,,0,73H,673,493
22404,DY,3737,CPH,ZAG,,0,73H,673,499
22405,DY,3737,CTA,ARN,,0,73H,444,58
22406,DY,3737,CTA,CPH,,0,73H,444,673
22407,DY,3737,CTA,LGW,,0,73H,444,134
22408,DY,3737,DBV,ARN,,0,73H,446,58
22409,DY,3737,DBV,BGO,,0,73H,446,433
22410,DY,3737,DBV,HEL,,0,73H,446,456
22411,DY,3737,DBV,LGW,,0,73H,446,134
22412,DY,3737,DBV,OSL,,0,73H,446,69
22413,DY,3737,DBV,TRD,,0,73H,446,1389
22414,DY,3737,DBV,TRF,,0,73H,446,72
22415,DY,3737,DUB,CPH,,0,73H,448,673
22416,DY,3737,DUB,HEL,,0,73H,448,456
22417,DY,3737,DUB,OSL,,0,73H,448,69
22418,DY,3737,EDI,ARN,,0,73H,449,58
22419,DY,3737,EDI,BGO,,0,73H,449,433
22420,DY,3737,EDI,CPH,,0,73H,449,673
22421,DY,3737,EDI,OSL,,0,73H,449,69
22422,DY,3737,EVE,ALC,,0,73H,1862,1354
22423,DY,3737,EVE,OSL,,0,73H 733,1862,69
22424,DY,3737,EVE,TRD,,0,73H,1862,1389
22425,DY,3737,FAO,ARN,,0,73H,450,58
22426,DY,3737,FAO,CPH,,0,73H,450,673
22427,DY,3737,FAO,LGW,,0,73H,450,134
22428,DY,3737,FAO,OSL,,0,73H,450,69
22429,DY,3737,FCO,ARN,,0,73H,451,58
22430,DY,3737,FCO,BGO,,0,73H,451,433
22431,DY,3737,FCO,CPH,,0,73H,451,673
22432,DY,3737,FCO,GOT,,0,73H,451,1118
22433,DY,3737,FCO,HEL,,0,73H,451,456
22434,DY,3737,FCO,LGW,,0,73H,451,134
22435,DY,3737,FCO,OSL,,0,73H 733,451,69
22436,DY,3737,FLL,ARN,Y,0,788,198,58
22437,DY,3737,FLL,CPH,Y,0,788,198,673
22438,DY,3737,FLL,OSL,Y,0,788,198,69
22439,DY,3737,FUE,LGW,,0,73H,1358,134
22440,DY,3737,GDN,OSL,,0,73H 733,1360,69
22441,DY,3737,GOT,AGP,,0,73H,1118,428
22442,DY,3737,GOT,ALC,,0,73H,1118,1354
22443,DY,3737,GOT,ARN,,0,73H,1118,58
22444,DY,3737,GOT,BCN,,0,73H,1118,129
22445,DY,3737,GOT,FCO,,0,73H,1118,451
22446,DY,3737,GOT,LGW,,0,73H,1118,134
22447,DY,3737,GOT,NCE,,0,73H,1118,473
22448,DY,3737,GVA,OSL,,0,733,51,69
22449,DY,3737,HAM,AGP,,0,73H,187,428
22450,DY,3737,HAM,ALC,,0,73H,187,1354
22451,DY,3737,HAM,BCN,,0,73H,187,129
